日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2017/01/07,古亭,WIND_DIREC,107.0,150.0,141.0,136.0,206.0,161.0,107.0,68.0,70.0,255.0,263.0,254.0,282.0,264.0,319.0,318.0,317.0,317.0,313.0,301.0,254.0,193.0,178.0,186.0
2017/01/07,古亭,WIND_SPEED,1.8,1.1,1.2,0.8,0.6,0.8,1.2,0.7,1.0,1.5,1.4,1.4,2.0,1.6,1.9,3.7,2.8,2.0,1.5,1.0,0.8,1.8,0.9,1.1
2017/01/07,古亭,WS_HR,1.2,1.1,0.9,0.7,0.6,0.7,0.8,0.9,0.8,0.1,1.1,1.0,1.4,1.1,1.5,2.3,2.2,1.7,1.1,1.1,0.7,1.3,0.9,0.8
2017/01/08,古亭,AMB_TEMP,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,22.0,22.0,21.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0
2017/01/08,古亭,CH4,2.0,2.0,2.0,2.0,1.9,2.0,2.0,2.0,2.0,2.0,1.9,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2017/01/08,古亭,CO,0.7,0.63,0.55,0.51,0.37,0.41,0.47,0.61,0.7,0.64,0.51,0.61,0.66,0.65,0.67,0.68,0.68,0.67,0.63,0.6,0.61,0.61,0.61,0.58
2017/01/08,古亭,NMHC,0.24,0.21,0.19,0.18,0.12,0.14,0.19,0.19,0.2,0.21,0.13,0.14,0.17,0.16,0.16,0.16,0.16,0.15,0.14,0.12,0.11,0.1,0.1,0.1
2017/01/08,古亭,NO,7.4,5.7,4.4,4.7,2.3,4.4,2.2,4.8,6.7,7.4,7.2,5.5,7.3,7.3,7.5,7.3,5.0,4.2,2.5,1.7,1.9,2.1,1.9,1.7
2017/01/08,古亭,NO2,22.0,20.0,16.0,12.0,9.7,11.0,21.0,23.0,25.0,24.0,18.0,17.0,17.0,17.0,18.0,21.0,22.0,22.0,18.0,17.0,16.0,14.0,14.0,14.0
2017/01/08,古亭,NOx,29.0,26.0,21.0,17.0,12.0,15.0,23.0,28.0,32.0,31.0,25.0,22.0,24.0,24.0,25.0,29.0,27.0,26.0,21.0,18.0,18.0,16.0,16.0,16.0
2017/01/08,古亭,O3,3.7,3.1,3.5,4.4,7.0,5.2,10.0,12.0,16.0,15.0,22.0,19.0,15.0,17.0,15.0,15.0,17.0,19.0,28.0,34.0,38.0,42.0,41.0,40.0
2017/01/08,古亭,PM10,55.0,44.0,46.0,37.0,25.0,24.0,60.0,51.0,47.0,48.0,32.0,22.0,11.0,15.0,10.0,26.0,25.0,20.0,22.0,21.0,26.0,24.0,34.0,25.0
2017/01/08,古亭,PM2.5,39.0,34.0,30.0,26.0,24.0,20.0,44.0,36.0,37.0,35.0,22.0,10.0,9.0,10.0,10.0,10.0,12.0,15.0,19.0,20.0,20.0,19.0,20.0,20.0
2017/01/08,古亭,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/01/08,古亭,RH,83.0,84.0,85.0,86.0,85.0,85.0,87.0,86.0,84.0,82.0,78.0,77.0,77.0,76.0,79.0,77.0,79.0,81.0,83.0,85.0,85.0,84.0,82.0,81.0
2017/01/08,古亭,SO2,1.7,1.5,1.4,1.3,1.2,1.2,3.5,2.3,1.9,2.1,1.7,1.3,1.3,1.2,2.5,3.9,1.3,1.5,1.6,3.0,2.3,1.1,1.7,2.9
2017/01/08,古亭,THC,2.2,2.2,2.2,2.1,2.1,2.1,2.2,2.2,2.2,2.2,2.1,2.1,2.2,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.1,2.1,2.1
2017/01/08,古亭,WD_HR,180.0,192.0,189.0,195.0,186.0,188.0,318.0,260.0,237.0,108.0,90.0,75.0,89.0,79.0,88.0,79.0,75.0,79.0,92.0,103.0,94.0,98.0,87.0,91.0
2017/01/08,古亭,WIND_DIREC,172.0,203.0,190.0,205.0,186.0,236.0,310.0,215.0,200.0,93.0,80.0,73.0,86.0,92.0,64.0,84.0,67.0,80.0,91.0,104.0,97.0,92.0,71.0,85.0
2017/01/08,古亭,WIND_SPEED,0.9,1.2,1.0,1.4,0.7,0.8,0.9,0.8,0.8,0.6,1.9,2.6,3.3,3.2,2.7,3.2,3.0,2.5,3.2,3.2,3.2,3.4,2.9,3.0
2017/01/08,古亭,WS_HR,0.8,0.9,1.1,1.2,0.7,0.6,1.3,0.6,0.6,1.0,1.4,2.1,2.5,2.6,2.8,2.4,2.5,2.5,2.8,2.9,2.9,3.2,2.6,2.6
2017/01/09,古亭,AMB_TEMP,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,18.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
2017/01/09,古亭,CH4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2017/01/09,古亭,CO,0.51,0.5,0.49,0.47,0.43,0.46,0.54,0.71,0.75,0.69,0.65,0.64,0.6,0.59,0.63,0.66,0.7,0.78,0.85,0.78,0.72,0.69,0.66,0.54
2017/01/09,古亭,NMHC,0.08,0.08,0.08,0.08,0.08,0.08,0.1,0.14,0.15,0.15,0.16,0.15,0.13,0.13,0.14,0.16,0.16,0.17,0.19,0.17,0.16,0.15,0.13,0.09
2017/01/09,古亭,NO,1.3,1.2,0.9,0.8,1.0,0.9,2.5,6.1,6.0,7.1,8.3,6.5,4.6,4.6,5.7,5.6,5.1,4.8,5.7,3.7,2.6,2.4,2.1,1.5
2017/01/09,古亭,NO2,11.0,9.8,8.3,6.1,6.2,6.8,15.0,22.0,20.0,21.0,21.0,20.0,18.0,18.0,23.0,25.0,24.0,25.0,26.0,24.0,23.0,22.0,20.0,11.0
2017/01/09,古亭,NOx,12.0,11.0,9.2,6.9,7.2,7.7,17.0,28.0,26.0,28.0,29.0,26.0,22.0,23.0,28.0,30.0,29.0,30.0,32.0,28.0,26.0,24.0,22.0,13.0
2017/01/09,古亭,O3,44.0,43.0,40.0,39.0,36.0,34.0,26.0,19.0,21.0,21.0,22.0,23.0,27.0,29.0,26.0,24.0,26.0,26.0,28.0,29.0,32.0,35.0,36.0,43.0
2017/01/09,古亭,PM10,24.0,26.0,35.0,29.0,29.0,32.0,25.0,41.0,40.0,45.0,44.0,43.0,37.0,39.0,34.0,42.0,40.0,43.0,42.0,45.0,44.0,40.0,45.0,41.0
2017/01/09,古亭,PM2.5,23.0,25.0,22.0,20.0,17.0,22.0,19.0,24.0,24.0,28.0,26.0,26.0,27.0,24.0,28.0,29.0,30.0,34.0,32.0,32.0,31.0,30.0,31.0,30.0
2017/01/09,古亭,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/01/09,古亭,RH,81.0,79.0,77.0,75.0,75.0,73.0,72.0,71.0,71.0,71.0,69.0,69.0,70.0,72.0,73.0,74.0,74.0,73.0,70.0,69.0,69.0,67.0,67.0,66.0
2017/01/09,古亭,SO2,4.5,3.2,3.5,2.6,2.5,2.2,2.4,2.0,2.0,2.1,3.3,3.4,1.8,3.1,4.3,3.7,3.2,2.0,1.9,2.1,2.6,2.5,2.4,1.9
2017/01/09,古亭,THC,2.0,2.0,2.1,2.0,2.0,2.0,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.2,2.2,2.2,2.2,2.1,2.1,2.1
2017/01/09,古亭,WD_HR,93.0,91.0,78.0,102.0,99.0,93.0,99.0,80.0,69.0,77.0,79.0,78.0,79.0,76.0,85.0,86.0,97.0,87.0,89.0,90.0,92.0,87.0,91.0,94.0
2017/01/09,古亭,WIND_DIREC,101.0,84.0,96.0,107.0,95.0,94.0,96.0,81.0,70.0,73.0,64.0,66.0,86.0,79.0,89.0,85.0,97.0,89.0,85.0,92.0,90.0,88.0,98.0,95.0
2017/01/09,古亭,WIND_SPEED,2.9,2.4,2.2,2.7,1.9,2.4,2.3,3.1,3.1,3.1,3.0,2.4,3.5,3.4,3.2,2.6,3.6,2.7,3.2,3.3,2.9,3.5,3.1,3.3
2017/01/09,古亭,WS_HR,2.3,2.1,1.9,2.3,2.0,1.9,2.2,2.3,2.8,2.7,2.5,2.5,3.0,2.9,3.0,2.8,3.2,2.9,2.7,2.8,2.9,3.1,2.9,3.0
2017/01/10,古亭,AMB_TEMP,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,19.0,20.0,20.0,21.0,21.0,21.0,21.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
2017/01/10,古亭,CH4,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2.0,2.0,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2017/01/10,古亭,CO,0.46,0.42,0.4,0.4,0.39,0.39,0.47,0.65,0.67,0.61,0.51,0.53,0.48,0.5,0.51,0.55,0.57,0.73,0.79,0.64,0.59,0.56,0.57,0.5
2017/01/10,古亭,NMHC,0.07,0.06,0.06,0.06,0.06,0.06,0.07,0.13,0.14,0.15,0.12,0.15,0.11,0.11,0.12,0.14,0.14,0.18,0.2,0.14,0.11,0.1,0.1,0.08
2017/01/10,古亭,NO,1.0,1.0,1.0,0.9,0.9,0.9,2.2,7.8,9.6,8.8,5.3,5.9,5.1,4.9,5.2,5.1,4.9,5.4,5.9,3.1,2.6,2.4,1.9,1.5
2017/01/10,古亭,NO2,6.4,4.7,4.4,3.6,4.3,4.7,14.0,24.0,22.0,24.0,17.0,18.0,14.0,16.0,16.0,19.0,23.0,30.0,29.0,20.0,15.0,13.0,11.0,8.7
2017/01/10,古亭,NOx,7.5,5.7,5.3,4.5,5.3,5.7,16.0,31.0,31.0,33.0,23.0,24.0,19.0,20.0,21.0,24.0,28.0,36.0,35.0,23.0,18.0,15.0,13.0,10.0
2017/01/10,古亭,O3,48.0,49.0,49.0,46.0,44.0,42.0,33.0,24.0,25.0,27.0,35.0,35.0,40.0,40.0,40.0,35.0,31.0,25.0,26.0,34.0,37.0,37.0,36.0,39.0
2017/01/10,古亭,PM10,38.0,39.0,35.0,37.0,34.0,37.0,37.0,41.0,39.0,41.0,41.0,44.0,42.0,44.0,43.0,49.0,46.0,50.0,50.0,46.0,45.0,46.0,45.0,46.0
2017/01/10,古亭,PM2.5,32.0,28.0,30.0,28.0,27.0,30.0,30.0,28.0,30.0,28.0,32.0,31.0,32.0,32.0,30.0,35.0,35.0,33.0,37.0,34.0,39.0,37.0,40.0,42.0
2017/01/10,古亭,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/01/10,古亭,RH,66.0,67.0,65.0,64.0,65.0,68.0,69.0,69.0,66.0,64.0,63.0,62.0,60.0,58.0,58.0,61.0,63.0,65.0,67.0,67.0,68.0,70.0,73.0,74.0
2017/01/10,古亭,SO2,1.6,1.7,1.6,1.6,1.4,1.5,1.5,1.8,2.0,2.3,2.4,2.6,2.3,2.2,2.2,2.1,2.5,2.8,2.8,2.3,2.0,2.1,2.0,2.2
2017/01/10,古亭,THC,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.1,2.1,2.1,2.0,2.1,2.0,2.0,2.1,2.1,2.1,2.1,2.1,2.1,2.0,2.0,2.0,2.0
2017/01/10,古亭,WD_HR,95.0,96.0,91.0,94.0,97.0,97.0,97.0,105.0,108.0,92.0,67.0,70.0,85.0,81.0,81.0,80.0,74.0,74.0,87.0,88.0,96.0,94.0,100.0,89.0
2017/01/10,古亭,WIND_DIREC,95.0,92.0,87.0,95.0,94.0,104.0,103.0,105.0,105.0,85.0,67.0,71.0,79.0,84.0,85.0,72.0,73.0,80.0,99.0,91.0,96.0,101.0,92.0,84.0
2017/01/10,古亭,WIND_SPEED,3.9,3.2,2.4,2.4,2.2,2.6,2.0,2.4,3.0,2.6,4.0,3.6,3.9,3.4,3.5,3.5,4.0,2.9,3.1,3.3,3.0,3.4,2.9,3.9
2017/01/10,古亭,WS_HR,3.1,3.2,2.9,2.4,2.1,2.2,1.8,2.2,2.5,2.5,2.6,3.1,3.4,3.2,3.4,3.1,3.2,2.7,2.9,2.9,2.9,2.9,3.0,3.0
2017/01/11,古亭,AMB_TEMP,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,21.0,21.0,22.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,19.0
2017/01/11,古亭,CH4,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2017/01/11,古亭,CO,0.45,0.42,0.41,0.4,0.39,0.4,0.44,0.54,0.61,0.52,0.46,0.48,0.49,0.45,0.44,0.45,0.47,0.56,0.59,0.53,0.48,0.47,0.43,0.37
2017/01/11,古亭,NMHC,0.07,0.06,0.06,0.05,0.05,0.06,0.08,0.09,0.11,0.19,0.13,0.15,0.12,0.09,0.1,0.11,0.12,0.14,0.14,0.13,0.11,0.1,0.09,0.06
2017/01/11,古亭,NO,1.0,1.0,0.8,1.1,1.0,1.2,1.9,3.8,4.8,4.6,4.5,6.1,6.0,5.1,4.5,5.1,3.7,3.5,3.9,3.0,2.6,3.0,2.3,2.0
2017/01/11,古亭,NO2,5.5,4.0,3.7,3.9,3.9,6.8,14.0,18.0,20.0,19.0,15.0,18.0,18.0,15.0,15.0,19.0,20.0,23.0,24.0,22.0,22.0,22.0,21.0,19.0
2017/01/11,古亭,NOx,6.5,5.0,4.5,5.0,4.9,7.9,16.0,22.0,25.0,24.0,20.0,24.0,24.0,20.0,20.0,24.0,23.0,27.0,28.0,25.0,24.0,25.0,23.0,21.0
2017/01/11,古亭,O3,45.0,47.0,46.0,46.0,47.0,42.0,36.0,33.0,31.0,29.0,34.0,33.0,36.0,40.0,38.0,34.0,34.0,31.0,29.0,29.0,28.0,27.0,27.0,29.0
2017/01/11,古亭,PM10,49.0,50.0,51.0,47.0,40.0,44.0,37.0,39.0,48.0,32.0,36.0,33.0,43.0,41.0,38.0,40.0,46.0,39.0,36.0,29.0,30.0,28.0,23.0,37.0
2017/01/11,古亭,PM2.5,41.0,38.0,37.0,35.0,30.0,33.0,32.0,29.0,29.0,27.0,27.0,24.0,29.0,23.0,29.0,27.0,30.0,25.0,22.0,22.0,23.0,21.0,19.0,25.0
2017/01/11,古亭,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/01/11,古亭,RH,73.0,73.0,73.0,73.0,72.0,74.0,76.0,76.0,73.0,73.0,71.0,70.0,69.0,69.0,70.0,73.0,75.0,77.0,79.0,82.0,84.0,84.0,85.0,86.0
2017/01/11,古亭,SO2,2.3,1.8,1.8,1.8,1.7,1.9,2.3,1.9,2.0,2.0,2.0,2.1,2.3,2.3,3.0,4.8,3.1,2.6,2.6,2.7,4.1,6.4,6.6,8.4
2017/01/11,古亭,THC,2.0,2.0,2.0,2.0,1.9,2.0,2.0,2.0,2.0,2.1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2017/01/11,古亭,WD_HR,94.0,97.0,96.0,98.0,93.0,87.0,92.0,94.0,86.0,93.0,95.0,80.0,75.0,73.0,69.0,70.0,69.0,71.0,66.0,66.0,68.0,69.0,69.0,71.0
2017/01/11,古亭,WIND_DIREC,89.0,95.0,95.0,93.0,88.0,93.0,96.0,97.0,86.0,96.0,91.0,78.0,69.0,64.0,60.0,65.0,68.0,76.0,62.0,64.0,74.0,66.0,62.0,73.0
2017/01/11,古亭,WIND_SPEED,3.5,3.2,3.5,3.2,2.8,2.8,3.6,4.2,3.5,2.9,3.4,4.1,4.3,4.2,4.8,4.2,4.0,3.4,4.0,4.2,3.7,4.2,3.0,2.5
2017/01/11,古亭,WS_HR,3.4,3.2,2.8,2.9,3.0,2.5,2.8,3.2,3.1,2.8,3.4,3.3,3.8,4.0,3.8,3.7,3.7,3.3,3.4,3.3,3.2,3.6,3.1,2.6
2017/01/12,古亭,AMB_TEMP,19.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,19.0,20.0,20.0,21.0,21.0,21.0,21.0,22.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,19.0
2017/01/12,古亭,CH4,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2.0,0.0,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2017/01/12,古亭,CO,0.32,0.28,0.29,0.28,0.27,0.28,0.35,0.55,0.65,0.6,0.0,0.46,0.46,0.42,0.47,0.46,0.48,0.64,0.71,0.5,0.42,0.5,0.41,0.3
2017/01/12,古亭,NMHC,0.05,0.05,0.04,0.05,0.04,0.04,0.06,0.12,0.15,0.16,0.18,0.0,0.12,0.1,0.17,0.17,0.14,0.18,0.19,0.12,0.1,0.11,0.09,0.06
2017/01/12,古亭,NO,1.3,1.2,1.1,0.9,0.8,1.1,2.4,7.0,8.4,11.0,0.0,8.2,8.4,6.5,7.2,8.4,6.3,7.5,8.3,3.6,2.4,3.3,2.8,1.8
2017/01/12,古亭,NO2,14.0,8.9,11.0,9.2,9.5,11.0,18.0,28.0,31.0,30.0,0.0,23.0,24.0,20.0,25.0,26.0,25.0,31.0,32.0,24.0,20.0,22.0,20.0,12.0
2017/01/12,古亭,NOx,15.0,10.0,12.0,10.0,10.0,13.0,21.0,34.0,39.0,41.0,0.0,31.0,33.0,27.0,32.0,34.0,32.0,38.0,40.0,28.0,22.0,25.0,22.0,14.0
2017/01/12,古亭,O3,34.0,39.0,34.0,36.0,36.0,33.0,28.0,19.0,15.0,16.0,0.0,0.0,21.0,27.0,24.0,23.0,23.0,15.0,14.0,21.0,25.0,24.0,25.0,32.0
2017/01/12,古亭,PM10,37.0,32.0,36.0,27.0,36.0,20.0,13.0,23.0,25.0,35.0,0.0,0.0,26.0,20.0,29.0,40.0,26.0,29.0,29.0,14.0,14.0,17.0,11.0,11.0
2017/01/12,古亭,PM2.5,26.0,23.0,23.0,24.0,24.0,20.0,20.0,19.0,21.0,19.0,0.0,9.0,14.0,10.0,13.0,0.0,16.0,10.0,11.0,11.0,7.0,7.0,8.0,6.0
2017/01/12,古亭,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/01/12,古亭,RH,86.0,86.0,86.0,88.0,89.0,87.0,85.0,87.0,89.0,90.0,87.0,84.0,81.0,81.0,81.0,79.0,81.0,83.0,84.0,84.0,83.0,84.0,85.0,86.0
2017/01/12,古亭,SO2,7.8,3.8,6.5,4.2,4.2,5.1,2.2,3.7,5.9,3.8,0.0,4.6,8.0,3.3,5.5,6.2,2.9,2.5,4.9,3.4,1.6,1.5,2.0,2.0
2017/01/12,古亭,THC,1.9,1.9,1.9,1.9,1.9,1.9,2.0,2.0,2.0,2.1,2.1,0.0,2.0,2.0,2.1,2.1,2.0,2.1,2.1,2.0,2.0,2.0,2.0,1.9
2017/01/12,古亭,WD_HR,70.0,72.0,72.0,72.0,64.0,79.0,81.0,91.0,85.0,65.0,75.0,70.0,70.0,77.0,89.0,97.0,79.0,85.0,72.0,68.0,71.0,87.0,82.0,78.0
2017/01/12,古亭,WIND_DIREC,72.0,73.0,70.0,68.0,59.0,93.0,97.0,92.0,64.0,67.0,70.0,71.0,67.0,72.0,108.0,66.0,87.0,78.0,83.0,62.0,67.0,80.0,85.0,73.0
2017/01/12,古亭,WIND_SPEED,3.3,2.9,2.5,2.8,1.7,1.6,1.5,2.4,2.0,2.9,2.5,3.3,2.5,2.5,2.8,2.5,2.5,1.7,2.2,2.9,1.9,2.1,2.2,2.4
2017/01/12,古亭,WS_HR,2.9,2.9,2.5,2.1,1.7,1.6,1.6,2.0,2.1,2.0,2.3,2.6,2.2,2.2,2.2,2.5,2.4,1.9,2.2,2.1,2.0,1.8,2.2,2.4
2017/01/13,古亭,AMB_TEMP,18.0,18.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0
2017/01/13,古亭,CH4,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2017/01/13,古亭,CO,0.25,0.21,0.19,0.19,0.19,0.24,0.36,0.63,0.83,0.78,0.75,0.65,0.67,0.67,0.71,0.7,0.75,0.83,0.88,0.77,0.7,0.71,0.72,0.57
2017/01/13,古亭,NMHC,0.05,0.04,0.04,0.04,0.04,0.05,0.07,0.14,0.2,0.2,0.22,0.17,0.18,0.17,0.2,0.2,0.21,0.21,0.22,0.18,0.16,0.15,0.15,0.11
2017/01/13,古亭,NO,1.1,1.1,1.0,1.1,1.0,0.9,2.8,7.5,11.0,12.0,12.0,8.6,8.5,8.6,8.5,7.7,8.5,8.1,7.4,5.4,3.8,4.5,3.8,2.2
2017/01/13,古亭,NO2,8.0,6.1,5.1,5.6,6.0,6.8,15.0,24.0,29.0,29.0,28.0,24.0,27.0,30.0,29.0,28.0,31.0,32.0,32.0,28.0,27.0,27.0,27.0,16.0
2017/01/13,古亭,NOx,9.1,7.1,6.1,6.6,6.9,7.6,17.0,32.0,39.0,41.0,40.0,33.0,36.0,38.0,37.0,36.0,39.0,40.0,39.0,33.0,30.0,32.0,30.0,19.0
2017/01/13,古亭,O3,36.0,38.0,38.0,37.0,37.0,36.0,31.0,18.0,14.0,13.0,15.0,21.0,20.0,18.0,19.0,19.0,16.0,15.0,17.0,22.0,21.0,19.0,22.0,36.0
2017/01/13,古亭,PM10,10.0,6.0,8.0,5.0,3.0,3.0,8.0,15.0,16.0,21.0,17.0,14.0,21.0,16.0,17.0,19.0,20.0,17.0,26.0,28.0,32.0,39.0,37.0,40.0
2017/01/13,古亭,PM2.5,6.0,6.0,4.0,2.0,4.0,4.0,1.0,7.0,9.0,10.0,12.0,10.0,10.0,11.0,16.0,10.0,18.0,13.0,13.0,24.0,30.0,36.0,34.0,30.0
2017/01/13,古亭,RAINFALL,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.6,0.8,0.2,0.0,0.6,0.4,0.2,0.6,0.0,0.2,0.2,1.0,0.4,0.6,0.2
2017/01/13,古亭,RH,85.0,85.0,85.0,86.0,89.0,91.0,88.0,85.0,84.0,86.0,91.0,90.0,90.0,91.0,92.0,92.0,92.0,92.0,91.0,91.0,93.0,93.0,94.0,93.0
2017/01/13,古亭,SO2,1.2,1.1,1.0,0.9,1.0,1.0,1.0,1.2,1.5,1.5,1.5,1.6,2.0,4.5,1.7,1.5,1.7,1.8,2.0,2.3,4.3,7.0,4.8,2.4
2017/01/13,古亭,THC,1.9,1.9,1.9,1.9,1.9,2.0,2.0,2.1,2.2,2.2,2.2,2.1,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1
2017/01/13,古亭,WD_HR,82.0,87.0,95.0,84.0,93.0,98.0,93.0,90.0,94.0,97.0,97.0,98.0,85.0,87.0,91.0,88.0,96.0,83.0,84.0,92.0,90.0,92.0,89.0,79.0
2017/01/13,古亭,WIND_DIREC,85.0,83.0,87.0,94.0,97.0,81.0,99.0,92.0,97.0,104.0,90.0,96.0,62.0,79.0,82.0,88.0,87.0,84.0,77.0,97.0,92.0,91.0,81.0,66.0
2017/01/13,古亭,WIND_SPEED,2.4,2.4,2.1,1.6,2.5,2.6,2.3,1.8,2.4,2.3,2.5,2.6,2.4,2.4,2.3,2.3,2.3,2.5,2.9,2.6,2.9,2.3,2.5,3.0
2017/01/13,古亭,WS_HR,2.5,2.4,2.1,1.9,1.8,2.0,2.0,1.9,2.0,1.9,2.1,2.2,2.0,1.9,1.9,2.0,2.3,2.2,2.3,2.4,2.3,2.6,2.4,2.7
2017/01/14,古亭,AMB_TEMP,14.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,15.0,15.0,16.0,15.0,16.0,15.0,14.0,14.0,14.0,14.0
2017/01/14,古亭,CH4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.9,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2017/01/14,古亭,CO,0.49,0.42,0.4,0.41,0.47,0.49,0.47,0.45,0.43,0.43,0.47,0.51,0.57,0.62,0.6,0.54,0.54,0.52,0.51,0.46,0.42,0.39,0.34,0.27
2017/01/14,古亭,NMHC,0.09,0.07,0.06,0.06,0.06,0.07,0.07,0.08,0.08,0.08,0.11,0.13,0.14,0.14,0.14,0.12,0.13,0.12,0.11,0.08,0.08,0.07,0.07,0.05
2017/01/14,古亭,NO,1.4,1.0,1.0,1.2,1.4,1.5,2.0,3.6,3.4,3.9,4.5,4.9,5.5,4.6,4.4,4.2,3.8,3.6,3.1,2.5,2.5,2.6,3.1,2.1
2017/01/14,古亭,NO2,11.0,9.0,7.2,6.5,7.0,9.4,13.0,19.0,19.0,18.0,19.0,23.0,23.0,21.0,20.0,18.0,20.0,19.0,18.0,14.0,15.0,16.0,17.0,12.0
2017/01/14,古亭,NOx,12.0,10.0,8.2,7.7,8.4,11.0,15.0,23.0,23.0,21.0,24.0,27.0,29.0,25.0,24.0,23.0,24.0,22.0,21.0,17.0,18.0,19.0,20.0,14.0
2017/01/14,古亭,O3,45.0,51.0,51.0,49.0,46.0,38.0,36.0,34.0,35.0,36.0,33.0,31.0,31.0,33.0,32.0,33.0,32.0,35.0,36.0,38.0,37.0,35.0,32.0,37.0
2017/01/14,古亭,PM10,40.0,39.0,48.0,52.0,58.0,45.0,46.0,28.0,23.0,22.0,29.0,32.0,38.0,48.0,51.0,55.0,64.0,67.0,63.0,49.0,40.0,37.0,23.0,21.0
2017/01/14,古亭,PM2.5,31.0,37.0,39.0,40.0,41.0,41.0,40.0,27.0,20.0,24.0,26.0,30.0,30.0,39.0,37.0,32.0,36.0,35.0,34.0,32.0,30.0,28.0,20.0,13.0
2017/01/14,古亭,RAINFALL,0.4,0.8,0.6,0.8,0.2,0.6,1.8,0.8,1.4,0.4,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017/01/14,古亭,RH,92.0,92.0,91.0,90.0,91.0,92.0,92.0,93.0,93.0,92.0,91.0,89.0,89.0,89.0,85.0,77.0,73.0,72.0,70.0,80.0,85.0,85.0,90.0,90.0
2017/01/14,古亭,SO2,1.9,3.6,3.3,3.4,3.5,3.9,3.6,3.7,3.8,2.5,2.9,3.6,3.8,4.5,3.1,2.5,2.6,2.8,2.3,2.5,2.1,2.6,4.1,2.7
